"site","sensor_number","recovery_date","date_time","date","time","temp_durafet_c","p_h","tide","temp_c","tide_height","temp_hobo_c"
"Alegria",4,"7/12/21",2021-06-30 02:00:00,"06/30/2021","02:00:00",17.16858308,7.913606857,"high",17.8111111111111,4.397618,NA
"Alegria",4,"7/12/21",2021-06-30 02:15:00,"06/30/2021","02:15:00",17.1818296,7.921545538,"high",17.8333333333333,4.415403,NA
"Alegria",4,"7/12/21",2021-06-30 02:30:00,"06/30/2021","02:30:00",17.20155053,7.921044314,"high",17.8666666666667,4.412299,NA
"Alegria",4,"7/12/21",2021-06-30 02:45:00,"06/30/2021","02:45:00",17.21717074,7.926480978,"high",17.9,4.38722,NA
"Alegria",4,"7/12/21",2021-06-30 03:00:00,"06/30/2021","03:00:00",17.2317582,7.920615461,"high",17.9055555555556,4.339653,NA
"Alegria",4,"7/12/21",2021-06-30 03:15:00,"06/30/2021","03:15:00",17.22483846,7.910772268,"high",17.9,4.269617,NA
"Alegria",4,"7/12/21",2021-06-30 03:30:00,"06/30/2021","03:30:00",17.24912694,7.940189523,"high",17.9166666666667,4.177333,NA
"Alegria",4,"7/12/21",2021-06-30 03:45:00,"06/30/2021","03:45:00",17.2595524,7.949607327,"high",17.9277777777778,4.063408,NA
"Alegria",4,"7/12/21",2021-06-30 04:00:00,"06/30/2021","04:00:00",17.27265065,7.956841595,"high",17.9388888888889,3.928624,NA
"Alegria",4,"7/12/21",2021-06-30 04:15:00,"06/30/2021","04:15:00",17.27390674,7.949347589,"high",17.9166666666667,3.774555,NA
"Alegria",4,"7/12/21",2021-06-30 04:30:00,"06/30/2021","04:30:00",17.26961094,7.944845708,"high",17.9277777777778,3.602648,NA
"Alegria",4,"7/12/21",2021-06-30 04:45:00,"06/30/2021","04:45:00",17.26504298,7.954178867,"high",17.9277777777778,3.414778,NA
"Alegria",4,"7/12/21",2021-06-30 05:00:00,"06/30/2021","05:00:00",17.26122152,7.948208519,"high",17.9055555555556,3.213089,NA
"Alegria",4,"7/12/21",2021-06-30 05:15:00,"06/30/2021","05:15:00",17.23339336,7.945166377,"high",17.8888888888889,2.999715,NA
"Alegria",4,"7/12/21",2021-06-30 05:30:00,"06/30/2021","05:30:00",17.21819318,7.942681633,"high",17.8555555555556,2.777711,NA
"Alegria",4,"7/12/21",2021-06-30 05:45:00,"06/30/2021","05:45:00",17.22994337,7.942444414,"high",17.8777777777778,2.549589,NA
"Alegria",4,"7/12/21",2021-06-30 06:00:00,"06/30/2021","06:00:00",17.24263203,7.941019759,"high",17.9,2.318219,NA
"Alegria",4,"7/12/21",2021-06-30 06:15:00,"06/30/2021","06:15:00",17.25498119,7.935126014,"high",17.9055555555556,2.086296,NA
"Alegria",4,"7/12/21",2021-06-30 06:30:00,"06/30/2021","06:30:00",17.21237676,7.935620264,"high",17.8444444444444,1.857325,NA
"Alegria",4,"7/12/21",2021-06-30 06:45:00,"06/30/2021","06:45:00",17.20779109,7.939351653,"high",17.8666666666667,1.634034,NA
"Alegria",4,"7/12/21",2021-06-30 07:00:00,"06/30/2021","07:00:00",17.2463564,7.935539667,"high",17.9166666666667,1.419354,NA
"Alegria",4,"7/12/21",2021-06-30 07:15:00,"06/30/2021","07:15:00",17.25781138,7.931585626,"high",17.9166666666667,1.216123,NA
"Alegria",4,"7/12/21",2021-06-30 07:30:00,"06/30/2021","07:30:00",17.26613154,7.93207511,"high",17.9166666666667,1.026842,NA
"Alegria",4,"7/12/21",2021-06-30 11:15:00,"06/30/2021","11:15:00",17.94679029,8.047860818,"high",18.6277777777778,0.91009,NA
"Alegria",4,"7/12/21",2021-06-30 11:30:00,"06/30/2021","11:30:00",17.95825748,7.990583787,"high",18.6277777777778,1.083803,NA
"Alegria",4,"7/12/21",2021-06-30 12:00:00,"06/30/2021","12:00:00",17.82722112,8.021947531,"high",18.4555555555556,1.472209,NA
"Alegria",4,"7/12/21",2021-06-30 12:15:00,"06/30/2021","12:15:00",17.78185626,8.026716277,"high",18.3888888888889,1.681848,NA
"Alegria",4,"7/12/21",2021-06-30 12:30:00,"06/30/2021","12:30:00",17.73363591,8.024403227,"high",18.35,1.898002,NA
"Alegria",4,"7/12/21",2021-06-30 12:45:00,"06/30/2021","12:45:00",17.73342365,8.026004938,"high",18.3777777777778,2.117811,NA
"Alegria",4,"7/12/21",2021-06-30 13:00:00,"06/30/2021","13:00:00",17.74784061,8.021809105,"high",18.3888888888889,2.338159,NA
"Alegria",4,"7/12/21",2021-06-30 13:15:00,"06/30/2021","13:15:00",17.77573028,8.026918452,"high",18.4444444444444,2.556696,NA
"Alegria",4,"7/12/21",2021-06-30 13:30:00,"06/30/2021","13:30:00",17.80797106,8.030899823,"high",18.4555555555556,2.770408,NA
"Alegria",4,"7/12/21",2021-06-30 13:45:00,"06/30/2021","13:45:00",17.83448184,8.03427663,"high",18.5,2.976638,NA
"Alegria",4,"7/12/21",2021-06-30 14:00:00,"06/30/2021","14:00:00",17.85337437,8.023213622,"high",18.5388888888889,3.172669,NA
"Alegria",4,"7/12/21",2021-06-30 14:30:00,"06/30/2021","14:30:00",17.91776219,8.045616888,"high",18.6055555555556,3.526182,NA
"Alegria",4,"7/12/21",2021-06-30 14:45:00,"06/30/2021","14:45:00",17.98618597,8.046887713,"high",18.6722222222222,3.679492,NA
"Alegria",4,"7/12/21",2021-06-30 15:00:00,"06/30/2021","15:00:00",18.00124871,8.034597813,"high",18.6777777777778,3.814839,NA
"Alegria",4,"7/12/21",2021-06-30 15:15:00,"06/30/2021","15:15:00",17.99891668,8.049938875,"high",18.6777777777778,3.931242,NA
"Alegria",4,"7/12/21",2021-06-30 15:30:00,"06/30/2021","15:30:00",18.02806341,8.036202413,"high",18.7,4.027566,NA
"Alegria",4,"7/12/21",2021-06-30 15:45:00,"06/30/2021","15:45:00",18.00480847,8.053834295,"high",18.6611111111111,4.103153,NA
"Alegria",4,"7/12/21",2021-06-30 16:00:00,"06/30/2021","16:00:00",17.98438069,8.046786567,"high",18.6277777777778,4.157667,NA
"Alegria",4,"7/12/21",2021-06-30 16:30:00,"06/30/2021","16:30:00",17.97967845,8.039576156,"high",18.6611111111111,4.203751,NA
"Alegria",4,"7/12/21",2021-06-30 16:45:00,"06/30/2021","16:45:00",18.0641392,8.034939601,"high",18.7555555555556,4.196109,NA
"Alegria",4,"7/12/21",2021-06-30 17:00:00,"06/30/2021","17:00:00",17.98695288,8.045673224,"high",18.65,4.168834,NA
"Alegria",4,"7/12/21",2021-06-30 17:15:00,"06/30/2021","17:15:00",17.95173691,8.050233519,"high",18.5944444444444,4.123081,NA
"Alegria",4,"7/12/21",2021-06-30 17:30:00,"06/30/2021","17:30:00",17.92385846,8.059253617,"high",18.5722222222222,4.060434,NA
"Alegria",4,"7/12/21",2021-06-30 17:45:00,"06/30/2021","17:45:00",18.11029797,8.06265761,"high",18.8277777777778,3.982562,NA
"Alegria",4,"7/12/21",2021-06-30 18:00:00,"06/30/2021","18:00:00",18.12490156,8.065773493,"high",18.8111111111111,3.891381,NA
"Alegria",4,"7/12/21",2021-06-30 18:15:00,"06/30/2021","18:15:00",18.16652123,8.068377026,"high",18.8222222222222,3.78885,NA
"Alegria",4,"7/12/21",2021-06-30 18:30:00,"06/30/2021","18:30:00",18.17715803,8.067301479,"high",18.85,3.677407,NA
"Alegria",4,"7/12/21",2021-06-30 18:45:00,"06/30/2021","18:45:00",18.1800615,8.005412787,"high",18.8611111111111,3.559247,NA
"Alegria",4,"7/12/21",2021-06-30 19:00:00,"06/30/2021","19:00:00",18.17635432,8.068528762,"high",18.8277777777778,3.43659,NA
"Alegria",4,"7/12/21",2021-06-30 19:30:00,"06/30/2021","19:30:00",18.1525993,8.049355333,"high",18.8,3.187923,NA
"Alegria",4,"7/12/21",2021-06-30 19:45:00,"06/30/2021","19:45:00",18.04942539,8.053023238,"high",18.6611111111111,3.066411,NA
"Alegria",4,"7/12/21",2021-06-30 20:00:00,"06/30/2021","20:00:00",17.85783212,8.051647255,"high",18.4333333333333,2.9496,NA
"Alegria",4,"7/12/21",2021-06-30 20:15:00,"06/30/2021","20:15:00",17.75960122,8.04178937,"high",18.3388888888889,2.839805,NA
"Alegria",4,"7/12/21",2021-06-30 20:30:00,"06/30/2021","20:30:00",17.61975293,8.031674328,"high",18.1777777777778,2.738783,NA
"Alegria",4,"7/12/21",2021-06-30 20:45:00,"06/30/2021","20:45:00",17.40082702,8.016105825,"high",17.9388888888889,2.648135,NA
"Alegria",4,"7/12/21",2021-06-30 21:00:00,"06/30/2021","21:00:00",17.22782677,8.013658004,"high",17.7666666666667,2.569542,NA
"Alegria",4,"7/12/21",2021-06-30 21:15:00,"06/30/2021","21:15:00",17.10940368,8.015825925,"high",17.6611111111111,2.504134,NA
"Alegria",4,"7/12/21",2021-06-30 21:30:00,"06/30/2021","21:30:00",17.0244641,8.015631335,"high",17.6277777777778,2.452893,NA
"Alegria",4,"7/12/21",2021-06-30 21:45:00,"06/30/2021","21:45:00",16.98530754,8.018615267,"high",17.5777777777778,2.416496,NA
"Alegria",4,"7/12/21",2021-06-30 22:00:00,"06/30/2021","22:00:00",16.89800234,8.01069676,"high",17.5111111111111,2.395455,NA
"Alegria",4,"7/12/21",2021-06-30 22:15:00,"06/30/2021","22:15:00",16.78682377,8.000568254,"high",17.35,2.389863,NA
"Alegria",4,"7/12/21",2021-06-30 22:30:00,"06/30/2021","22:30:00",16.57518442,7.992808083,"high",17.1166666666667,2.399362,NA
"Alegria",4,"7/12/21",2021-06-30 22:45:00,"06/30/2021","22:45:00",16.42083648,7.988023523,"high",16.9555555555556,2.423405,NA
"Alegria",4,"7/12/21",2021-06-30 23:00:00,"06/30/2021","23:00:00",16.33928338,7.986441821,"high",16.9222222222222,2.461382,NA
"Alegria",4,"7/12/21",2021-06-30 23:15:00,"06/30/2021","23:15:00",16.28946431,7.981059079,"high",16.8666666666667,2.512301,NA
"Alegria",4,"7/12/21",2021-06-30 23:30:00,"06/30/2021","23:30:00",16.40641634,7.973045079,"high",17.0722222222222,2.575139,NA
"Alegria",4,"7/12/21",2021-06-30 23:45:00,"06/30/2021","23:45:00",16.23246224,7.974580495,"high",16.8333333333333,2.648407,NA
"Alegria",4,"7/12/21",2021-07-01 00:00:00,"07/01/2021","00:00:00",16.27373916,7.963919766,"high",16.9111111111111,2.730634,NA
"Alegria",4,"7/12/21",2021-07-01 00:15:00,"07/01/2021","00:15:00",16.22189692,7.959986405,"high",16.8444444444444,2.820224,NA
"Alegria",4,"7/12/21",2021-07-01 00:30:00,"07/01/2021","00:30:00",16.2842111,7.948746744,"high",16.9555555555556,2.915141,NA
"Alegria",4,"7/12/21",2021-07-01 00:45:00,"07/01/2021","00:45:00",16.31753569,7.936095869,"high",17.0055555555556,3.013541,NA
"Alegria",4,"7/12/21",2021-07-01 01:00:00,"07/01/2021","01:00:00",16.30119197,7.929341389,"high",16.9555555555556,3.113522,NA
"Alegria",4,"7/12/21",2021-07-01 01:15:00,"07/01/2021","01:15:00",16.24964999,7.926659697,"high",16.8888888888889,3.212801,NA
"Alegria",4,"7/12/21",2021-07-01 01:30:00,"07/01/2021","01:30:00",16.22654729,7.923190274,"high",16.8444444444444,3.309421,NA
"Alegria",4,"7/12/21",2021-07-01 01:45:00,"07/01/2021","01:45:00",16.2166814,7.917155436,"high",16.8666666666667,3.401442,NA
"Alegria",4,"7/12/21",2021-07-01 02:00:00,"07/01/2021","02:00:00",16.20966397,7.914885388,"high",16.8555555555556,3.486669,NA
"Alegria",4,"7/12/21",2021-07-01 02:15:00,"07/01/2021","02:15:00",16.20457542,7.903825666,"high",16.8666666666667,3.563394,NA
"Alegria",4,"7/12/21",2021-07-01 02:30:00,"07/01/2021","02:30:00",16.21595322,7.896913177,"high",16.8888888888889,3.629668,NA
"Alegria",4,"7/12/21",2021-07-01 02:45:00,"07/01/2021","02:45:00",16.22064421,7.89107168,"high",16.8777777777778,3.683958,NA
"Alegria",4,"7/12/21",2021-07-01 03:00:00,"07/01/2021","03:00:00",16.23514525,7.889019003,"high",16.8777777777778,3.724851,NA
"Alegria",4,"7/12/21",2021-07-01 03:15:00,"07/01/2021","03:15:00",16.24085045,7.900002757,"high",16.9,3.751011,NA
"Alegria",4,"7/12/21",2021-07-01 03:30:00,"07/01/2021","03:30:00",16.2448373,7.89090716,"high",16.8888888888889,3.761466,NA
"Alegria",4,"7/12/21",2021-07-01 03:45:00,"07/01/2021","03:45:00",16.24421578,7.883652569,"high",16.9111111111111,3.755291,NA
"Alegria",4,"7/12/21",2021-07-01 04:00:00,"07/01/2021","04:00:00",16.21536053,7.887530644,"high",16.8555555555556,3.731688,NA
"Alegria",4,"7/12/21",2021-07-01 04:15:00,"07/01/2021","04:15:00",16.18878822,7.881009073,"high",16.8166666666667,3.690445,NA
"Alegria",4,"7/12/21",2021-07-01 04:30:00,"07/01/2021","04:30:00",16.06565462,7.90741931,"high",16.6666666666667,3.6315,NA
"Alegria",4,"7/12/21",2021-07-01 04:45:00,"07/01/2021","04:45:00",16.04553302,7.895682668,"high",16.6666666666667,3.555301,NA
"Alegria",4,"7/12/21",2021-07-01 05:00:00,"07/01/2021","05:00:00",15.97922576,7.904274682,"high",16.6,3.462288,NA
"Alegria",4,"7/12/21",2021-07-01 05:15:00,"07/01/2021","05:15:00",15.96315861,7.900454132,"high",16.5777777777778,3.353557,NA
"Alegria",4,"7/12/21",2021-07-01 05:30:00,"07/01/2021","05:30:00",15.94907791,7.895029225,"high",16.5888888888889,3.230033,NA
"Alegria",4,"7/12/21",2021-07-01 05:45:00,"07/01/2021","05:45:00",15.95375315,7.892381059,"high",16.6111111111111,3.093408,NA
"Alegria",4,"7/12/21",2021-07-01 06:00:00,"07/01/2021","06:00:00",15.86702052,7.922396674,"high",16.4944444444444,2.945211,NA
"Alegria",4,"7/12/21",2021-07-01 06:15:00,"07/01/2021","06:15:00",15.85971703,7.922283626,"high",16.4833333333333,2.787134,NA
"Alegria",4,"7/12/21",2021-07-01 06:30:00,"07/01/2021","06:30:00",15.85680234,7.925157608,"high",16.4944444444444,2.621586,NA
"Alegria",4,"7/12/21",2021-07-01 06:45:00,"07/01/2021","06:45:00",15.82944702,7.932078214,"high",16.4722222222222,2.45042,NA
"Alegria",4,"7/12/21",2021-07-01 07:00:00,"07/01/2021","07:00:00",15.8490194,7.927433664,"high",16.4944444444444,2.276358,NA
"Alegria",4,"7/12/21",2021-07-01 07:15:00,"07/01/2021","07:15:00",15.84668578,7.932778342,"high",16.4944444444444,2.101449,NA
"Alegria",4,"7/12/21",2021-07-01 07:30:00,"07/01/2021","07:30:00",15.86998935,7.935198402,"high",16.5111111111111,1.928562,NA
"Alegria",4,"7/12/21",2021-07-01 07:45:00,"07/01/2021","07:45:00",15.89072498,7.949359001,"high",16.5444444444444,1.759814,NA
"Alegria",4,"7/12/21",2021-07-01 08:00:00,"07/01/2021","08:00:00",15.93122252,7.957687921,"high",16.6111111111111,1.598049,NA
"Alegria",4,"7/12/21",2021-07-01 08:15:00,"07/01/2021","08:15:00",15.99100776,7.969560219,"high",16.6833333333333,1.445321,NA
"Alegria",4,"7/12/21",2021-07-01 08:30:00,"07/01/2021","08:30:00",16.0754236,7.962209326,"high",16.7722222222222,1.304272,NA
"Alegria",4,"7/12/21",2021-07-01 08:45:00,"07/01/2021","08:45:00",16.16912613,7.996966851,"high",16.9,1.176759,NA
"Alegria",4,"7/12/21",2021-07-01 09:00:00,"07/01/2021","09:00:00",16.26094215,8.017501003,"high",16.9833333333333,1.065058,NA
"Alegria",4,"7/12/21",2021-07-01 09:15:00,"07/01/2021","09:15:00",16.32949343,7.968447613,"high",17.0388888888889,0.970804,NA
"Alegria",4,"7/12/21",2021-07-01 11:15:00,"07/01/2021","11:15:00",16.81025151,7.96271245,"high",17.5444444444444,0.968745,NA
"Alegria",4,"7/12/21",2021-07-01 11:30:00,"07/01/2021","11:30:00",16.89546232,8.145427614,"high",17.6277777777778,1.064982,NA
"Alegria",4,"7/12/21",2021-07-01 11:45:00,"07/01/2021","11:45:00",17.01828003,8.154628122,"high",17.7666666666667,1.180389,NA
"Alegria",4,"7/12/21",2021-07-01 12:00:00,"07/01/2021","12:00:00",17.13022319,8.159867188,"high",17.9277777777778,1.313814,NA
"Alegria",4,"7/12/21",2021-07-01 12:15:00,"07/01/2021","12:15:00",17.21928828,8.151490561,"high",17.9944444444444,1.463476,NA
"Alegria",4,"7/12/21",2021-07-01 12:30:00,"07/01/2021","12:30:00",17.40888529,8.161836361,"high",18.2111111111111,1.627483,NA
"Alegria",4,"7/12/21",2021-07-01 12:45:00,"07/01/2021","12:45:00",17.39667332,8.151121098,"high",18.1333333333333,1.80354,NA
"Alegria",4,"7/12/21",2021-07-01 13:00:00,"07/01/2021","13:00:00",17.46231532,8.142738201,"high",18.2,1.989785,NA
"Alegria",4,"7/12/21",2021-07-01 13:15:00,"07/01/2021","13:15:00",17.46516147,8.144338304,"high",18.1777777777778,2.183631,NA
"Alegria",4,"7/12/21",2021-07-01 13:30:00,"07/01/2021","13:30:00",17.4944578,8.151492766,"high",18.2,2.382584,NA
"Alegria",4,"7/12/21",2021-07-01 13:45:00,"07/01/2021","13:45:00",17.4924993,8.140523086,"high",18.1777777777778,2.583864,NA
"Alegria",4,"7/12/21",2021-07-01 14:00:00,"07/01/2021","14:00:00",17.50174735,8.136010067,"high",18.1888888888889,2.785343,NA
"Alegria",4,"7/12/21",2021-07-01 14:15:00,"07/01/2021","14:15:00",17.53834875,8.126887967,"high",18.25,2.984232,NA
"Alegria",4,"7/12/21",2021-07-01 14:30:00,"07/01/2021","14:30:00",17.56489291,8.121928843,"high",18.2388888888889,3.178018,NA
"Alegria",4,"7/12/21",2021-07-01 14:45:00,"07/01/2021","14:45:00",17.60650361,8.139213373,"high",18.2944444444444,3.364277,NA
"Alegria",4,"7/12/21",2021-07-01 15:00:00,"07/01/2021","15:00:00",17.59708938,8.136166552,"high",18.2611111111111,3.540518,NA
"Alegria",4,"7/12/21",2021-07-01 15:15:00,"07/01/2021","15:15:00",17.54064717,8.113991883,"high",18.1888888888889,3.704994,NA
"Alegria",4,"7/12/21",2021-07-01 15:30:00,"07/01/2021","15:30:00",17.62586524,8.120791711,"high",18.2944444444444,3.855546,NA
"Alegria",4,"7/12/21",2021-07-01 15:45:00,"07/01/2021","15:45:00",17.65577634,8.107468206,"high",18.3388888888889,3.990434,NA
"Alegria",4,"7/12/21",2021-07-01 16:00:00,"07/01/2021","16:00:00",17.70995831,8.121617744,"high",18.4111111111111,4.108033,NA
"Alegria",4,"7/12/21",2021-07-01 16:15:00,"07/01/2021","16:15:00",17.71455498,8.129980998,"high",18.4,4.207363,NA
"Alegria",4,"7/12/21",2021-07-01 16:30:00,"07/01/2021","16:30:00",17.66764209,8.124440362,"high",18.3055555555556,4.287312,NA
"Alegria",4,"7/12/21",2021-07-01 16:45:00,"07/01/2021","16:45:00",17.59390072,8.121165101,"high",18.2277777777778,4.347193,NA
"Alegria",4,"7/12/21",2021-07-01 17:00:00,"07/01/2021","17:00:00",17.57133919,8.104870895,"high",18.2111111111111,4.386614,NA
"Alegria",4,"7/12/21",2021-07-01 17:15:00,"07/01/2021","17:15:00",17.51190288,8.117873312,"high",18.1111111111111,4.405464,NA
"Alegria",4,"7/12/21",2021-07-01 17:30:00,"07/01/2021","17:30:00",17.43438577,8.126715577,"high",18.0388888888889,4.403914,NA
"Alegria",4,"7/12/21",2021-07-01 17:45:00,"07/01/2021","17:45:00",17.28635254,8.119163184,"high",17.8555555555556,4.382117,NA
"Alegria",4,"7/12/21",2021-07-01 18:00:00,"07/01/2021","18:00:00",17.23296165,8.131093262,"high",17.8333333333333,4.340812,NA
"Alegria",4,"7/12/21",2021-07-01 18:15:00,"07/01/2021","18:15:00",17.11499147,8.13067792,"high",17.7166666666667,4.281125,NA
"Alegria",4,"7/12/21",2021-07-01 18:30:00,"07/01/2021","18:30:00",17.04042405,8.139406935,"high",17.5888888888889,4.204223,NA
"Alegria",4,"7/12/21",2021-07-01 18:45:00,"07/01/2021","18:45:00",16.86416638,8.128286139,"high",17.4277777777778,4.111692,NA
"Alegria",4,"7/12/21",2021-07-01 19:00:00,"07/01/2021","19:00:00",16.81946324,8.123744845,"high",17.4166666666667,4.005384,NA
"Alegria",4,"7/12/21",2021-07-01 19:15:00,"07/01/2021","19:15:00",16.85648778,8.137748403,"high",17.4777777777778,3.886967,NA
"Alegria",4,"7/12/21",2021-07-01 19:30:00,"07/01/2021","19:30:00",16.87250019,8.136875666,"high",17.5,3.758592,NA
"Alegria",4,"7/12/21",2021-07-01 19:45:00,"07/01/2021","19:45:00",16.80886312,8.121642871,"high",17.4166666666667,3.622565,NA
"Alegria",4,"7/12/21",2021-07-01 20:00:00,"07/01/2021","20:00:00",16.77605805,8.108751156,"high",17.3944444444444,3.480807,NA
"Alegria",4,"7/12/21",2021-07-01 20:15:00,"07/01/2021","20:15:00",16.69953281,8.095833064,"high",17.2944444444444,3.335728,NA
"Alegria",4,"7/12/21",2021-07-01 20:30:00,"07/01/2021","20:30:00",16.69218738,8.084770234,"high",17.3166666666667,3.189756,NA
"Alegria",4,"7/12/21",2021-07-01 20:45:00,"07/01/2021","20:45:00",16.68275095,8.072003764,"high",17.3166666666667,3.044801,NA
"Alegria",4,"7/12/21",2021-07-01 21:00:00,"07/01/2021","21:00:00",16.68457288,8.069337801,"high",17.3277777777778,2.903196,NA
"Alegria",4,"7/12/21",2021-07-01 21:15:00,"07/01/2021","21:15:00",16.66744793,8.061386085,"high",17.3055555555556,2.767159,NA
"Alegria",4,"7/12/21",2021-07-01 21:30:00,"07/01/2021","21:30:00",16.64436252,8.050027632,"high",17.2777777777778,2.638335,NA
"Alegria",4,"7/12/21",2021-07-01 21:45:00,"07/01/2021","21:45:00",16.63000423,8.04563053,"high",17.2666666666667,2.518665,NA
"Alegria",4,"7/12/21",2021-07-01 22:00:00,"07/01/2021","22:00:00",16.61035607,8.033733259,"high",17.2666666666667,2.409757,NA
"Alegria",4,"7/12/21",2021-07-01 22:15:00,"07/01/2021","22:15:00",16.57692855,8.031455498,"high",17.2111111111111,2.313113,NA
"Alegria",4,"7/12/21",2021-07-01 22:30:00,"07/01/2021","22:30:00",16.53228282,8.029853185,"high",17.1555555555556,2.229697,NA
"Alegria",4,"7/12/21",2021-07-01 22:45:00,"07/01/2021","22:45:00",16.48431329,8.026784037,"high",17.1055555555556,2.160563,NA
"Alegria",4,"7/12/21",2021-07-01 23:00:00,"07/01/2021","23:00:00",16.4201384,8.024688084,"high",17.0388888888889,2.10645,NA
"Alegria",4,"7/12/21",2021-07-01 23:15:00,"07/01/2021","23:15:00",16.36144629,8.020621219,"high",16.9666666666667,2.067669,NA
"Alegria",4,"7/12/21",2021-07-01 23:30:00,"07/01/2021","23:30:00",16.31449172,8.017314037,"high",16.9333333333333,2.044452,NA
"Alegria",4,"7/12/21",2021-07-01 23:45:00,"07/01/2021","23:45:00",16.26920643,8.004777518,"high",16.9,2.036702,NA
"Alegria",4,"7/12/21",2021-07-02 00:00:00,"07/02/2021","00:00:00",16.25928593,8.009923354,"high",16.8777777777778,2.043884,NA
"Alegria",4,"7/12/21",2021-07-02 00:15:00,"07/02/2021","00:15:00",16.24469227,8.008419741,"high",16.8888888888889,2.065227,NA
"Alegria",4,"7/12/21",2021-07-02 00:30:00,"07/02/2021","00:30:00",16.21375892,8.01275274,"high",16.8555555555556,2.099962,NA
"Alegria",4,"7/12/21",2021-07-02 00:45:00,"07/02/2021","00:45:00",16.14995202,8.02460339,"high",16.7833333333333,2.146983,NA
"Alegria",4,"7/12/21",2021-07-02 01:00:00,"07/02/2021","01:00:00",16.10797627,8.020218975,"high",16.75,2.205097,NA
"Alegria",4,"7/12/21",2021-07-02 01:15:00,"07/02/2021","01:15:00",16.10977562,8.015837313,"high",16.7388888888889,2.272902,NA
"Alegria",4,"7/12/21",2021-07-02 01:30:00,"07/02/2021","01:30:00",16.10172731,8.008674646,"high",16.7611111111111,2.348934,NA
"Alegria",4,"7/12/21",2021-07-02 01:45:00,"07/02/2021","01:45:00",16.10988935,8.001778049,"high",16.7611111111111,2.431339,NA
"Alegria",4,"7/12/21",2021-07-02 02:00:00,"07/02/2021","02:00:00",16.11064638,7.989915923,"high",16.7722222222222,2.518416,NA
"Alegria",4,"7/12/21",2021-07-02 02:15:00,"07/02/2021","02:15:00",16.08239221,7.991990156,"high",16.7277777777778,2.608411,NA
"Alegria",4,"7/12/21",2021-07-02 02:30:00,"07/02/2021","02:30:00",16.07803387,7.994230556,"high",16.6944444444444,2.699226,NA
"Alegria",4,"7/12/21",2021-07-02 02:45:00,"07/02/2021","02:45:00",16.08129859,7.984007803,"high",16.7277777777778,2.789054,NA
"Alegria",4,"7/12/21",2021-07-02 03:00:00,"07/02/2021","03:00:00",16.04827542,7.994756234,"high",16.6833333333333,2.876102,NA
"Alegria",4,"7/12/21",2021-07-02 03:15:00,"07/02/2021","03:15:00",16.02527589,7.992019029,"high",16.6666666666667,2.958337,NA
"Alegria",4,"7/12/21",2021-07-02 03:30:00,"07/02/2021","03:30:00",16.00954628,7.989821093,"high",16.6333333333333,3.034103,NA
"Alegria",4,"7/12/21",2021-07-02 03:45:00,"07/02/2021","03:45:00",16.00879443,7.978691787,"high",16.6666666666667,3.101753,NA
"Alegria",4,"7/12/21",2021-07-02 04:00:00,"07/02/2021","04:00:00",15.9704415,7.988320742,"high",16.6,3.159838,NA
"Alegria",4,"7/12/21",2021-07-02 04:15:00,"07/02/2021","04:15:00",15.94388668,7.984363324,"high",16.5666666666667,3.20688,NA
"Alegria",4,"7/12/21",2021-07-02 04:30:00,"07/02/2021","04:30:00",15.90836979,7.980491467,"high",16.5444444444444,3.241788,NA
"Alegria",4,"7/12/21",2021-07-02 04:45:00,"07/02/2021","04:45:00",15.85367152,7.990153103,"high",16.4833333333333,3.263624,NA
"Alegria",4,"7/12/21",2021-07-02 05:00:00,"07/02/2021","05:00:00",15.84166686,7.972753961,"high",16.4833333333333,3.271607,NA
"Alegria",4,"7/12/21",2021-07-02 05:15:00,"07/02/2021","05:15:00",15.82459946,7.971928197,"high",16.45,3.265122,NA
"Alegria",4,"7/12/21",2021-07-02 05:30:00,"07/02/2021","05:30:00",15.77174674,7.958448981,"high",16.3944444444444,3.243714,NA
"Alegria",4,"7/12/21",2021-07-02 05:45:00,"07/02/2021","05:45:00",15.76703969,7.969069969,"high",16.3944444444444,3.207394,NA
"Alegria",4,"7/12/21",2021-07-02 06:00:00,"07/02/2021","06:00:00",15.69613754,7.96720667,"high",16.3222222222222,3.156443,NA
"Alegria",4,"7/12/21",2021-07-02 06:30:00,"07/02/2021","06:30:00",15.70673614,7.960797212,"high",16.3611111111111,3.013098,NA
"Alegria",4,"7/12/21",2021-07-02 06:45:00,"07/02/2021","06:45:00",15.66359769,7.923779923,"high",16.3,2.922573,NA
"Alegria",4,"7/12/21",2021-07-02 07:00:00,"07/02/2021","07:00:00",15.6548281,7.958352105,"high",16.3111111111111,2.821126,NA
"Alegria",4,"7/12/21",2021-07-02 07:15:00,"07/02/2021","07:15:00",15.59250274,7.999314725,"high",16.2111111111111,2.710269,NA
"Alegria",4,"7/12/21",2021-07-02 07:30:00,"07/02/2021","07:30:00",15.65590746,7.958677645,"high",16.3333333333333,2.591705,NA
"Alegria",4,"7/12/21",2021-07-02 08:00:00,"07/02/2021","08:00:00",15.63840651,8.014061804,"high",16.2888888888889,2.339085,NA
"Alegria",4,"7/12/21",2021-07-02 08:15:00,"07/02/2021","08:15:00",15.64207612,8.031949778,"high",16.3,2.209156,NA
"Alegria",4,"7/12/21",2021-07-02 08:30:00,"07/02/2021","08:30:00",15.69962697,8.016836574,"high",16.3833333333333,2.079709,NA
