Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
Device Description:,,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger
Serial Number:,,R64783,R64783,R64783,R64783
Device ID:,,MultiChannel,MultiChannel,MultiChannel,MultiChannel
,,,,,
,,Channel 1,Channel 2,Channel 3,Channel 4
Date,Time,Voltage 1 (mV),Voltage 2 (mV),Voltage 3 (mV),Voltage 4 (mV)
11/7/21,8:20:00 PM,59.81566,35.02404,-35.2805,-10.14238
11/7/21,8:20:10 PM,60.40794,35.0143,-35.28058,-10.28548
11/7/21,8:20:20 PM,60.06516,35.01046,-35.2816,-10.94596
11/7/21,8:20:30 PM,60.07416,35.00908,-35.28246,-11.60154
11/7/21,8:20:40 PM,60.22544,35.0091,-35.2831,-11.83214
11/7/21,8:20:50 PM,60.33944,35.00896,-35.28434,-11.7863
11/7/21,8:21:00 PM,60.54022,35.01004,-35.28358,-11.68936
11/7/21,8:21:10 PM,60.66496,35.01162,-35.28412,-11.57982
11/7/21,8:21:20 PM,60.85798,35.01112,-35.28384,-11.47556
11/7/21,8:21:30 PM,60.99708,35.013,-35.28396,-11.38318
11/7/21,8:21:40 PM,61.08276,35.01344,-35.28472,-11.42162
11/7/21,8:21:50 PM,62.03906,35.0152,-35.28462,-11.49492
11/7/21,8:22:00 PM,63.24854,35.01766,-35.28352,-11.48464
11/7/21,8:22:10 PM,63.995,35.01862,-35.28326,-11.4471
11/7/21,8:22:20 PM,64.6191,35.0209,-35.28296,-11.40224
11/7/21,8:22:30 PM,65.04312,35.0215,-35.28358,-11.35832
11/7/21,8:22:40 PM,65.41404,35.0218,-35.28268,-11.31618
11/7/21,8:22:50 PM,65.67446,35.02318,-35.28312,-11.27688
11/7/21,8:23:00 PM,65.89258,35.02288,-35.28326,-11.241
11/7/21,8:23:10 PM,66.02822,35.02426,-35.284,-11.20842
11/7/21,8:23:20 PM,66.16734,35.02544,-35.2834,-11.17842
11/7/21,8:23:30 PM,66.26324,35.02634,-35.28436,-11.15282
11/7/21,8:23:40 PM,66.34802,35.0268,-35.28414,-11.12906
11/7/21,8:23:50 PM,66.40762,35.027,-35.28456,-11.10854
11/7/21,8:24:00 PM,66.48542,35.02848,-35.28516,-11.08994
11/7/21,8:24:10 PM,66.5463,35.02898,-35.28516,-11.07354
11/7/21,8:24:20 PM,66.58066,35.02964,-35.28594,-11.05974
11/7/21,8:24:30 PM,66.6274,35.03098,-35.28656,-11.04676
11/7/21,8:24:40 PM,66.67666,35.03136,-35.28598,-11.03626
11/7/21,8:24:50 PM,66.6701,35.03194,-35.287,-11.02658
11/7/21,8:25:00 PM,66.72808,35.03302,-35.28724,-11.01918
11/7/21,8:25:10 PM,66.74706,35.03334,-35.28728,-11.01288
11/7/21,8:25:20 PM,66.76824,35.0342,-35.28704,-11.0074
11/7/21,8:25:30 PM,66.78882,35.03446,-35.2882,-11.00318
11/7/21,8:25:40 PM,66.83908,35.03526,-35.2882,-11.00058
11/7/21,8:25:50 PM,66.85706,35.03562,-35.28884,-10.99848
11/7/21,8:26:00 PM,66.88124,35.03632,-35.28886,-10.99732
11/7/21,8:26:10 PM,66.86354,35.0368,-35.29016,-10.99816
11/7/21,8:26:20 PM,66.90432,35.03706,-35.29052,-10.99864
11/7/21,8:26:30 PM,66.91812,35.03712,-35.29018,-11.00034
11/7/21,8:26:40 PM,66.94422,35.0381,-35.29054,-11.00244
11/7/21,8:26:50 PM,67.01238,35.0397,-35.29086,-11.00512
11/7/21,8:27:00 PM,66.97954,35.04182,-35.29156,-11.00888
11/7/21,8:27:10 PM,66.99732,35.04172,-35.2911,-11.01328
11/7/21,8:27:20 PM,67.00288,35.04148,-35.2915,-11.01736
11/7/21,8:27:30 PM,67.00546,35.0426,-35.29262,-11.02198
11/7/21,8:27:40 PM,67.04462,35.04276,-35.29276,-11.02814
11/7/21,8:27:50 PM,67.01638,35.04246,-35.2927,-11.03412
11/7/21,8:28:00 PM,67.03006,35.04306,-35.29346,-11.0405
11/7/21,8:28:10 PM,67.0571,35.04406,-35.29444,-11.0481
11/7/21,8:28:20 PM,67.05488,35.04424,-35.2947,-11.05426
11/7/21,8:28:30 PM,67.06584,35.0454,-35.2942,-11.0625
11/7/21,8:28:40 PM,67.04978,35.04538,-35.2954,-11.06974
11/7/21,8:28:50 PM,67.06402,35.04634,-35.29544,-11.0784
11/7/21,8:29:00 PM,67.07888,35.04674,-35.29608,-11.08628
11/7/21,8:29:10 PM,67.0645,35.04704,-35.2964,-11.09532
11/7/21,8:29:20 PM,67.07304,35.04708,-35.29702,-11.10528
11/7/21,8:29:30 PM,67.0914,35.04832,-35.29738,-11.1142
11/7/21,8:29:40 PM,67.07832,35.04836,-35.29702,-11.12372
11/7/21,8:29:50 PM,67.09478,35.04852,-35.29748,-11.1338
11/7/21,8:30:00 PM,67.1279,35.04904,-35.29788,-11.1434
11/7/21,8:30:10 PM,67.11956,35.0502,-35.29836,-11.15352
11/7/21,8:30:20 PM,67.12338,35.05026,-35.29872,-11.16464
11/7/21,8:30:30 PM,67.1138,35.05062,-35.2991,-11.17528
11/7/21,8:30:40 PM,67.09988,35.05118,-35.29936,-11.1855
11/7/21,8:30:50 PM,67.08024,35.05194,-35.30038,-11.19676
11/7/21,8:31:00 PM,67.10244,35.05192,-35.30044,-11.2077
11/7/21,8:31:10 PM,67.12888,35.052,-35.30058,-11.21942
11/7/21,8:31:20 PM,67.11304,35.05306,-35.30092,-11.23126
11/7/21,8:31:30 PM,67.1184,35.053,-35.30076,-11.24206
11/7/21,8:31:40 PM,67.12036,35.05428,-35.3018,-11.254
11/7/21,8:31:50 PM,67.09508,35.05486,-35.30252,-11.26532
11/7/21,8:32:00 PM,67.14384,35.05484,-35.30202,-11.27788
11/7/21,8:32:10 PM,67.13136,35.05502,-35.30256,-11.28984
11/7/21,8:32:20 PM,67.13702,35.0557,-35.3025,-11.30174
11/7/21,8:32:30 PM,67.12684,35.0562,-35.30324,-11.31408
11/7/21,8:32:40 PM,67.1239,35.05686,-35.30442,-11.32724
11/7/21,8:32:50 PM,67.12236,35.05676,-35.3033,-11.33904
11/7/21,8:33:00 PM,67.15814,35.05766,-35.30464,-11.35204
11/7/21,8:33:10 PM,67.09368,35.05742,-35.30486,-11.36472
11/7/21,8:33:20 PM,67.08624,35.0581,-35.30576,-11.3772
11/7/21,8:33:30 PM,67.09236,35.05906,-35.30604,-11.38976
11/7/21,8:33:40 PM,67.09978,35.05878,-35.30604,-11.40244
11/7/21,8:33:50 PM,67.09228,35.05874,-35.30634,-11.41556
11/7/21,8:34:00 PM,67.09758,35.05872,-35.30598,-11.42786
11/7/21,8:34:10 PM,67.09594,35.06,-35.3072,-11.44092
11/7/21,8:34:20 PM,67.09776,35.06086,-35.30728,-11.45346
11/7/21,8:34:30 PM,67.12316,35.06108,-35.30802,-11.46752
11/7/21,8:34:40 PM,67.1036,35.06138,-35.30862,-11.48076
11/7/21,8:34:50 PM,67.0904,35.06198,-35.30862,-11.49398
11/7/21,8:35:00 PM,67.09818,35.06238,-35.3091,-11.50726
11/7/21,8:35:10 PM,67.1065,35.06246,-35.30886,-11.5209
11/7/21,8:35:20 PM,67.11132,35.06336,-35.30912,-11.53408
11/7/21,8:35:30 PM,67.11148,35.06202,-35.30906,-11.5465
11/7/21,8:35:40 PM,67.11678,35.06312,-35.31016,-11.56104
11/7/21,8:35:50 PM,67.08526,35.06348,-35.31026,-11.57366
11/7/21,8:36:00 PM,67.12806,35.06396,-35.31102,-11.58708
11/7/21,8:36:10 PM,67.11938,35.06456,-35.31096,-11.60188
11/7/21,8:36:20 PM,67.1157,35.06466,-35.31112,-11.61324
11/7/21,8:36:30 PM,67.11432,35.06574,-35.3121,-11.62766
11/7/21,8:36:40 PM,67.08988,35.06502,-35.3123,-11.64108
11/7/21,8:36:50 PM,67.08692,35.06704,-35.31246,-11.65406
11/7/21,8:37:00 PM,67.09954,35.06694,-35.31302,-11.6679
11/7/21,8:37:10 PM,67.1052,35.0671,-35.31306,-11.68042
11/7/21,8:37:20 PM,67.1153,35.0677,-35.31396,-11.6942
11/7/21,8:37:30 PM,67.0781,35.06698,-35.31364,-11.70754
11/7/21,8:37:40 PM,67.11046,35.06844,-35.31348,-11.72092
