Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
Device Description:,,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger
Serial Number:,,R64784,R64784,R64784,R64784
Device ID:,,MultiChannel,MultiChannel,MultiChannel,MultiChannel
,,,,,
,,Channel 1,Channel 2,Channel 3,Channel 4
Date,Time,Voltage 1 (mV),Voltage 2 (mV),Voltage 3 (mV),Voltage 4 (mV)
6/11/21,8:58:00 PM,75.85582,35.57644,-35.36542,-15.96546
6/11/21,8:58:30 PM,75.95254,35.57836,-35.36718,-15.93476
6/11/21,8:59:00 PM,76.03376,35.57928,-35.3683,-15.89556
6/11/21,8:59:30 PM,76.09496,35.58176,-35.36892,-15.86874
6/11/21,9:00:00 PM,76.09748,35.58258,-35.37098,-15.8589
6/11/21,9:00:30 PM,76.07828,35.58362,-35.37114,-15.85648
6/11/21,9:01:00 PM,76.13202,35.58628,-35.37336,-15.85854
6/11/21,9:01:30 PM,76.09672,35.58876,-35.37382,-15.8698
6/11/21,9:02:00 PM,76.09512,35.58936,-35.37618,-15.88322
6/11/21,9:02:30 PM,76.09876,35.59126,-35.37842,-15.9006
6/11/21,9:03:00 PM,76.05622,35.5926,-35.37882,-15.9195
6/11/21,9:03:30 PM,76.01822,35.594,-35.38068,-15.94182
6/11/21,9:04:00 PM,75.9899,35.59554,-35.38148,-15.96582
6/11/21,9:04:30 PM,75.9742,35.59728,-35.3834,-15.99036
6/11/21,9:05:00 PM,75.91816,35.59834,-35.38496,-16.0145
6/11/21,9:05:30 PM,75.90106,35.6006,-35.38618,-16.04088
6/11/21,9:06:00 PM,75.85114,35.60148,-35.38726,-16.06844
6/11/21,9:06:30 PM,75.85152,35.60296,-35.38878,-16.096
6/11/21,9:07:00 PM,75.86472,35.60402,-35.38954,-16.12514
6/11/21,9:07:30 PM,75.76614,35.60588,-35.3904,-16.15344
6/11/21,9:08:00 PM,75.78752,35.6073,-35.39226,-16.18208
6/11/21,9:08:30 PM,75.76536,35.60798,-35.39452,-16.20856
6/11/21,9:09:00 PM,75.74334,35.60896,-35.39562,-16.23616
6/11/21,9:09:30 PM,75.73454,35.61066,-35.39692,-16.26416
6/11/21,9:10:00 PM,75.68692,35.612,-35.39754,-16.29212
6/11/21,9:10:30 PM,75.69044,35.61304,-35.39838,-16.32022
6/11/21,9:11:00 PM,75.68074,35.6151,-35.39996,-16.3477
