Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
Device Description:,,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger
Serial Number:,,R64785,R64785,R64785,R64785
Device ID:,,MultiChannel,MultiChannel,MultiChannel,MultiChannel
,,,,,
,,Channel 1,Channel 2,Channel 3,Channel 4
Date,Time,Voltage 1 (mV),Voltage 2 (mV),Voltage 3 (mV),Voltage 4 (mV)
7/10/21,6:11:18 AM,65.5646,35.4729,-35.27454,3.5691
7/10/21,6:11:28 AM,65.62424,35.47266,-35.27466,3.57482
7/10/21,6:11:38 AM,65.70968,35.47274,-35.27526,3.54846
7/10/21,6:11:48 AM,65.798,35.47276,-35.27602,3.54232
7/10/21,6:11:58 AM,65.75788,35.47414,-35.2744,3.51642
7/10/21,6:12:08 AM,65.82146,35.47374,-35.2734,3.46518
7/10/21,6:12:18 AM,65.7829,35.4726,-35.27364,3.4219
7/10/21,6:12:28 AM,65.758,35.47438,-35.2733,3.3644
7/10/21,6:12:38 AM,65.73024,35.47376,-35.27374,3.32204
7/10/21,6:12:48 AM,65.786,35.47138,-35.2743,3.28644
7/10/21,6:12:58 AM,65.65976,35.47236,-35.27434,3.24924
7/10/21,6:13:08 AM,65.85462,35.47142,-35.2757,3.19808
7/10/21,6:13:18 AM,65.73218,35.47304,-35.27528,3.14766
7/10/21,6:13:28 AM,65.63516,35.47256,-35.2756,3.07342
7/10/21,6:13:38 AM,65.67342,35.47236,-35.27546,3.05648
7/10/21,6:13:48 AM,65.6732,35.47488,-35.27468,3.08134
7/10/21,6:13:58 AM,65.79886,35.47236,-35.27426,3.01684
7/10/21,6:14:08 AM,65.98304,35.47428,-35.27546,3.00424
7/10/21,6:14:18 AM,66.09426,35.47554,-35.27406,2.97716
7/10/21,6:14:28 AM,66.31602,35.47482,-35.2754,2.97338
7/10/21,6:14:38 AM,66.5878,35.4748,-35.2745,3.00012
7/10/21,6:14:48 AM,98.60184,35.50886,-35.24008,3.03618
7/10/21,6:14:58 AM,101.36332,35.51346,-35.23878,2.94898
7/10/21,6:15:08 AM,102.1774,35.51516,-35.23532,2.96446
7/10/21,6:15:18 AM,102.46726,35.5155,-35.2361,2.86356
7/10/21,6:15:28 AM,102.6985,35.51496,-35.2359,2.75686
7/10/21,6:15:38 AM,102.783,35.51498,-35.23706,2.66072
7/10/21,6:15:48 AM,102.83176,35.51512,-35.23648,2.6439
7/10/21,6:15:58 AM,102.90244,35.51598,-35.23666,2.64238
7/10/21,6:16:08 AM,102.97882,35.51652,-35.23658,2.52872
7/10/21,6:16:18 AM,102.99058,35.51612,-35.23614,2.47874
7/10/21,6:16:28 AM,103.25548,35.51634,-35.23648,2.4689
7/10/21,6:16:38 AM,103.63862,35.51732,-35.23546,2.47096
7/10/21,6:16:48 AM,104.14738,35.51824,-35.235,2.4789
7/10/21,6:16:58 AM,104.51314,35.51856,-35.23508,2.48914
7/10/21,6:17:08 AM,104.76858,35.5194,-35.2348,2.49876
7/10/21,6:17:18 AM,104.9369,35.5194,-35.2337,2.50892
7/10/21,6:17:28 AM,105.14064,35.51954,-35.23384,2.51916
7/10/21,6:17:38 AM,105.44084,35.52054,-35.23404,2.52738
7/10/21,6:17:48 AM,105.70628,35.52126,-35.23354,2.5366
7/10/21,6:17:58 AM,106.009,35.52168,-35.23376,2.54308
