Mooring_DataSet_Id,Year,Site,Latitude,Longitude,ISO_DateTime_UTC,GMT_Date,GMT_Time,GIFET_T,GIFET_pH
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T06:49:00.00Z,20110507,064900,13.50,8.393
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T07:00:00.00Z,20110507,070000,13.47,8.392
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T07:09:00.00Z,20110507,070900,13.44,8.388
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T07:20:00.00Z,20110507,072000,13.42,8.386
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T07:30:00.00Z,20110507,073000,13.40,8.383
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T07:39:00.00Z,20110507,073900,13.40,8.381
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T07:50:00.00Z,20110507,075000,13.40,8.380
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T07:59:00.00Z,20110507,075900,13.40,8.377
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T08:10:00.00Z,20110507,081000,13.40,8.375
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T08:19:00.00Z,20110507,081900,13.41,8.374
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T08:30:00.00Z,20110507,083000,13.42,8.371
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T08:39:00.00Z,20110507,083900,13.42,8.368
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T08:50:00.00Z,20110507,085000,13.43,8.367
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T09:00:00.00Z,20110507,090000,13.45,8.365
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T09:09:00.00Z,20110507,090900,13.46,8.361
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T09:20:00.00Z,20110507,092000,13.46,8.359
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T09:29:00.00Z,20110507,092900,13.47,8.359
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T09:40:00.00Z,20110507,094000,13.47,8.354
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-07T09:49:00.00Z,20110507,094900,13.47,8.352
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T04:30:00.00Z,20110508,043000,12.70,8.259
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T04:39:00.00Z,20110508,043900,12.63,8.262
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T04:50:00.00Z,20110508,045000,12.57,8.264
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T04:59:00.00Z,20110508,045900,12.54,8.266
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T05:10:00.00Z,20110508,051000,12.57,8.265
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T05:19:00.00Z,20110508,051900,12.59,8.265
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T05:30:00.00Z,20110508,053000,12.64,8.263
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T05:39:00.00Z,20110508,053900,12.63,8.261
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T05:50:00.00Z,20110508,055000,12.64,8.262
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T06:00:00.00Z,20110508,060000,12.67,8.260
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T06:09:00.00Z,20110508,060900,12.67,8.260
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T06:20:00.00Z,20110508,062000,12.68,8.259
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T06:29:00.00Z,20110508,062900,12.67,8.259
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T06:40:00.00Z,20110508,064000,12.65,8.258
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T06:49:00.00Z,20110508,064900,12.64,8.260
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T07:00:00.00Z,20110508,070000,12.62,8.259
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T07:09:00.00Z,20110508,070900,12.61,8.260
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T07:20:00.00Z,20110508,072000,12.59,8.259
